country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website
Germany,DEU,1/27/2021,2178423,1782218,396205,113338,97840,2.6,2.13,0.47,1168,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,1/28/2021,2279020,1833801,445219,100597,98477,2.72,2.19,0.53,1175,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,1/29/2021,2388761,1889783,498978,109741,97650,2.85,2.26,0.6,1165,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,1/30/2021,2476941,1929375,547566,88180,96973,2.96,2.3,0.65,1157,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,1/31/2021,2539647,1960701,578946,62706,96459,3.03,2.34,0.69,1151,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,2/1/2021,2655603,2010795,644808,115956,99034,3.17,2.4,0.77,1182,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,2/2/2021,2783282,2068725,714557,127679,102600,3.32,2.47,0.85,1225,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,2/3/2021,2925900,2126688,799212,142618,106782,3.49,2.54,0.95,1274,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,2/4/2021,3061682,2189830,871852,135782,111809,3.65,2.61,1.04,1334,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,2/5/2021,3195128,2249569,945559,133446,115195,3.81,2.68,1.13,1375,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,2/6/2021,3298882,2298164,1000718,103754,117420,3.94,2.74,1.19,1401,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,2/7/2021,3358272,2331037,1027235,59390,116946,4.01,2.78,1.23,1396,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,2/8/2021,3464691,2385839,1078852,106419,115584,4.14,2.85,1.29,1380,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,2/9/2021,3589420,2445487,1143933,124729,115163,4.28,2.92,1.37,1375,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,2/10/2021,3739615,2520760,1218855,150195,116245,4.46,3.01,1.45,1387,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,2/11/2021,3883506,2592211,1291295,143891,117403,4.64,3.09,1.54,1401,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,2/12/2021,4041951,2672299,1369652,158445,120975,4.82,3.19,1.63,1444,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,2/13/2021,4151858,2735562,1416296,109907,121854,4.96,3.27,1.69,1454,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,2/14/2021,4218614,2775336,1443278,66756,122906,5.04,3.31,1.72,1467,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,2/15/2021,4345414,2846115,1499299,126800,125818,5.19,3.4,1.79,1502,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,2/16/2021,4481685,2927631,1554054,136271,127466,5.35,3.49,1.85,1521,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,2/17/2021,4630842,3022142,1608700,149157,127318,5.53,3.61,1.92,1520,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,2/18/2021,4776234,3115489,1660745,145392,127533,5.7,3.72,1.98,1522,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,2/19/2021,4926592,3212350,1714242,150358,126377,5.88,3.83,2.05,1508,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,2/20/2021,5039179,3287275,1751904,112587,126760,6.01,3.92,2.09,1513,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,2/21/2021,5124754,3343911,1780843,85575,129449,6.12,3.99,2.13,1545,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,2/22/2021,5276738,3442919,1833819,151984,133046,6.3,4.11,2.19,1588,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,2/23/2021,5436386,3546927,1889459,159648,136386,6.49,4.23,2.26,1628,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,2/24/2021,5610861,3663466,1947395,174475,140003,6.7,4.37,2.32,1671,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,2/25/2021,5790289,3790530,1999759,179428,144865,6.91,4.52,2.39,1729,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,2/26/2021,5984932,3926506,2058426,194643,151191,7.14,4.69,2.46,1805,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,2/27/2021,6131279,4034090,2097189,146347,156014,7.32,4.81,2.5,1862,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,2/28/2021,6244863,4119742,2125121,113584,160016,7.45,4.92,2.54,1910,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,3/1/2021,6435689,4260313,2175376,190826,165564,7.68,5.08,2.6,1976,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,3/2/2021,6649961,4418928,2231033,214272,173368,7.94,5.27,2.66,2069,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,3/3/2021,6889328,4591106,2298222,239367,182638,8.22,5.48,2.74,2180,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,3/4/2021,7126230,4766241,2359989,236902,190849,8.51,5.69,2.82,2278,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,3/5/2021,7373580,4950405,2423175,247350,198378,8.8,5.91,2.89,2368,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,3/6/2021,7565647,5095341,2470306,192067,204910,9.03,6.08,2.95,2446,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,3/7/2021,7712904,5208332,2504572,147257,209720,9.21,6.22,2.99,2503,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,3/8/2021,7942691,5385024,2557667,229787,215286,9.48,6.43,3.05,2570,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,3/9/2021,8187215,5574586,2612629,244524,219608,9.77,6.65,3.12,2621,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,3/10/2021,8458734,5779514,2679220,271519,224201,10.1,6.9,3.2,2676,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,3/11/2021,8738589,5997200,2741389,279855,230337,10.43,7.16,3.27,2749,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,3/12/2021,9010151,6201091,2809060,271562,233796,10.75,7.4,3.35,2790,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,3/13/2021,9235865,6379011,2856854,225714,238603,11.02,7.61,3.41,2848,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,3/14/2021,9399110,6507159,2891951,163245,240887,11.22,7.77,3.45,2875,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Ghana,GHA,3/1/2021,0,0,,,,0,0,,,Oxford/AstraZeneca,Government of Ghana,https://yen.com.gh/183605-government-sanction-refusing-covid-19-vaccine-oppong-nkrumah.html
Ghana,GHA,3/2/2021,,,,,28893,,,,930,Oxford/AstraZeneca,Government of Ghana,https://yen.com.gh/183605-government-sanction-refusing-covid-19-vaccine-oppong-nkrumah.html
Ghana,GHA,3/3/2021,,,,,28893,,,,930,Oxford/AstraZeneca,Government of Ghana,https://yen.com.gh/183605-government-sanction-refusing-covid-19-vaccine-oppong-nkrumah.html
Ghana,GHA,3/4/2021,,,,,28893,,,,930,Oxford/AstraZeneca,Government of Ghana,https://yen.com.gh/183605-government-sanction-refusing-covid-19-vaccine-oppong-nkrumah.html
Ghana,GHA,3/5/2021,,,,,28893,,,,930,Oxford/AstraZeneca,Government of Ghana,https://yen.com.gh/183605-government-sanction-refusing-covid-19-vaccine-oppong-nkrumah.html
Ghana,GHA,3/6/2021,,,,,28893,,,,930,Oxford/AstraZeneca,Government of Ghana,https://yen.com.gh/183605-government-sanction-refusing-covid-19-vaccine-oppong-nkrumah.html
Ghana,GHA,3/7/2021,,,,,28893,,,,930,Oxford/AstraZeneca,Government of Ghana,https://yen.com.gh/183605-government-sanction-refusing-covid-19-vaccine-oppong-nkrumah.html
Ghana,GHA,3/8/2021,202252,202252,,,28893,0.65,0.65,,930,Oxford/AstraZeneca,Government of Ghana,https://yen.com.gh/183605-government-sanction-refusing-covid-19-vaccine-oppong-nkrumah.html
Ghana,GHA,3/9/2021,,,,,31748,,,,1022,Oxford/AstraZeneca,Government of Ghana,https://yen.com.gh/183605-government-sanction-refusing-covid-19-vaccine-oppong-nkrumah.html
Ghana,GHA,3/10/2021,300000,300000,,,34602,0.97,0.97,,1114,Oxford/AstraZeneca,Government of Ghana,https://yen.com.gh/183605-government-sanction-refusing-covid-19-vaccine-oppong-nkrumah.html
Gibraltar,GIB,1/10/2021,420,420,,,,1.25,1.25,,,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1371421536033333251
Gibraltar,GIB,1/11/2021,1445,1445,,1025,1025,4.29,4.29,,30424,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1371421536033333251
Gibraltar,GIB,1/12/2021,2501,2501,,1056,1040,7.42,7.42,,30869,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1371421536033333251
Gibraltar,GIB,1/13/2021,,,,,986,,,,29266,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1371421536033333251
Gibraltar,GIB,1/14/2021,,,,,959,,,,28465,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1371421536033333251
Gibraltar,GIB,1/15/2021,5135,5135,,,943,15.24,15.24,,27990,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1371421536033333251
Gibraltar,GIB,1/16/2021,5847,5847,,712,904,17.35,17.35,,26832,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1371421536033333251
Gibraltar,GIB,1/17/2021,5847,5847,,0,775,17.35,17.35,,23003,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1371421536033333251
Gibraltar,GIB,1/18/2021,6435,6435,,588,713,19.1,19.1,,21163,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1371421536033333251
Gibraltar,GIB,1/19/2021,7017,7017,,582,645,20.83,20.83,,19145,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1371421536033333251
Gibraltar,GIB,1/20/2021,7017,7017,,0,520,20.83,20.83,,15434,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1371421536033333251
Gibraltar,GIB,1/21/2021,7947,7947,,930,527,23.59,23.59,,15642,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1371421536033333251
Gibraltar,GIB,1/22/2021,8877,8877,,930,535,26.35,26.35,,15880,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1371421536033333251
Gibraltar,GIB,1/23/2021,9807,9807,,930,566,29.11,29.11,,16800,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1371421536033333251
Gibraltar,GIB,1/24/2021,10341,10341,,534,642,30.69,30.69,,19056,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1371421536033333251
Gibraltar,GIB,1/25/2021,10539,10539,,198,586,31.28,31.28,,17393,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1371421536033333251
Gibraltar,GIB,1/26/2021,11073,11073,,534,579,32.87,32.87,,17186,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1371421536033333251
Gibraltar,GIB,1/27/2021,11607,11073,,534,656,34.45,32.87,,19471,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1371421536033333251
Gibraltar,GIB,1/28/2021,12332,12332,,725,626,36.6,36.6,,18581,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1371421536033333251
Gibraltar,GIB,1/29/2021,12866,12866,,534,570,38.19,38.19,,16918,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1371421536033333251
Gibraltar,GIB,1/30/2021,12866,12866,,0,437,38.19,38.19,,12971,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1371421536033333251
Gibraltar,GIB,1/31/2021,13286,12886,400,420,421,39.43,38.25,1.19,12496,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1371421536033333251
Gibraltar,GIB,2/1/2021,14299,12974,1325,1013,537,42.44,38.51,3.93,15939,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1371421536033333251
Gibraltar,GIB,2/2/2021,15391,13071,2320,1092,617,45.68,38.8,6.89,18313,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1371421536033333251
Gibraltar,GIB,2/3/2021,16177,13166,3011,786,653,48.02,39.08,8.94,19382,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1371421536033333251
Gibraltar,GIB,2/4/2021,17189,13246,3943,1012,694,51.02,39.32,11.7,20599,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1371421536033333251
Gibraltar,GIB,2/5/2021,18274,13398,4876,1085,773,54.24,39.77,14.47,22944,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1371421536033333251
Gibraltar,GIB,2/6/2021,19072,13499,5573,798,887,56.61,40.07,16.54,26328,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1371421536033333251
Gibraltar,GIB,2/7/2021,19072,13499,5573,0,827,56.61,40.07,16.54,24547,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1371421536033333251
Gibraltar,GIB,2/8/2021,20044,13904,6140,972,821,59.49,41.27,18.22,24369,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1371421536033333251
Gibraltar,GIB,2/9/2021,21021,14302,6719,977,804,62.39,42.45,19.94,23864,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1371421536033333251
Gibraltar,GIB,2/10/2021,21999,15262,6737,978,832,65.3,45.3,20,24695,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1371421536033333251
Gibraltar,GIB,2/11/2021,23103,15436,7667,1104,845,68.57,45.82,22.76,25081,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1371421536033333251
Gibraltar,GIB,2/12/2021,24195,15600,8595,1092,846,71.81,46.3,25.51,25111,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1371421536033333251
Gibraltar,GIB,2/13/2021,25287,15765,9522,1092,888,75.06,46.79,28.26,26357,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1371421536033333251
Gibraltar,GIB,2/14/2021,25941,15888,10053,654,981,77,47.16,29.84,29118,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1371421536033333251
Gibraltar,GIB,2/15/2021,26379,16135,10244,438,905,78.3,47.89,30.41,26862,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1371421536033333251
Gibraltar,GIB,2/16/2021,27033,16261,10772,654,859,80.24,48.27,31.97,25496,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1371421536033333251
Gibraltar,GIB,2/17/2021,27687,16384,11303,654,813,82.18,48.63,33.55,24131,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1371421536033333251
Gibraltar,GIB,2/18/2021,28778,16725,12053,1091,811,85.42,49.64,35.78,24072,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1371421536033333251
Gibraltar,GIB,2/19/2021,29334,16761,12573,556,734,87.07,49.75,37.32,21786,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1371421536033333251
Gibraltar,GIB,2/20/2021,29334,16761,12573,0,578,87.07,49.75,37.32,17156,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1371421536033333251
Gibraltar,GIB,2/21/2021,30432,17826,12606,1098,642,90.33,52.91,37.42,19056,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1371421536033333251
Gibraltar,GIB,2/22/2021,31631,18902,12729,1199,750,93.89,56.1,37.78,22261,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1371421536033333251
Gibraltar,GIB,2/23/2021,32705,19859,12846,1074,810,97.07,58.94,38.13,24042,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1371421536033333251
Gibraltar,GIB,2/24/2021,33371,20443,12928,666,812,99.05,60.68,38.37,24101,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1371421536033333251
Gibraltar,GIB,2/25/2021,34600,21591,13009,1229,832,102.7,64.09,38.61,24695,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1371421536033333251
Gibraltar,GIB,2/26/2021,35890,22712,13178,1290,937,106.53,67.41,39.11,27812,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1371421536033333251
Gibraltar,GIB,2/27/2021,36808,23518,13290,918,1068,109.25,69.8,39.45,31700,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1371421536033333251
Gibraltar,GIB,2/28/2021,36808,23518,13290,0,911,109.25,69.8,39.45,27040,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1371421536033333251
Gibraltar,GIB,3/1/2021,,,,,829,,,,24606,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1371421536033333251
Gibraltar,GIB,3/2/2021,38056,24352,13704,,764,112.96,72.28,40.68,22677,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1371421536033333251
Gibraltar,GIB,3/3/2021,39322,25221,14101,1266,850,116.71,74.86,41.85,25229,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1371421536033333251
Gibraltar,GIB,3/4/2021,40652,25629,15023,1330,865,120.66,76.07,44.59,25675,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1371421536033333251
Gibraltar,GIB,3/5/2021,41318,26163,15155,666,775,122.64,77.66,44.98,23003,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1371421536033333251
Gibraltar,GIB,3/6/2021,42548,27145,15403,1230,820,126.29,80.57,45.72,24339,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1371421536033333251
Gibraltar,GIB,3/7/2021,43712,28140,15572,1164,986,129.74,83.52,46.22,29266,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1371421536033333251
Gibraltar,GIB,3/8/2021,43712,28140,15572,0,897,129.74,83.52,46.22,26624,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1371421536033333251
Gibraltar,GIB,3/9/2021,44240,28431,15809,528,883,131.31,84.39,46.92,26209,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1371421536033333251
Gibraltar,GIB,3/10/2021,44894,28932,15962,654,796,133.25,85.87,47.38,23626,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1371421536033333251
Gibraltar,GIB,3/11/2021,44894,28932,15962,0,606,133.25,85.87,47.38,17987,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1371421536033333251
Gibraltar,GIB,3/12/2021,45488,28971,16517,594,596,135.02,85.99,49.02,17690,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1371421536033333251
Gibraltar,GIB,3/13/2021,46136,29610,16526,648,513,136.94,87.89,49.05,15227,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1371421536033333251
Gibraltar,GIB,3/14/2021,46136,29610,16526,0,346,136.94,87.89,49.05,10270,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1371421536033333251
Gibraltar,GIB,3/15/2021,47210,29631,17579,1074,500,140.13,87.95,52.18,14841,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1371421536033333251
Greece,GRC,12/28/2020,447,447,,,,0,0,,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,12/29/2020,1077,1077,,630,630,0.01,0.01,,60,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,12/30/2020,1722,1722,,645,638,0.02,0.02,,61,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,12/31/2020,2339,2339,,617,631,0.02,0.02,,61,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,1/1/2021,2603,2603,,264,539,0.02,0.02,,52,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,1/2/2021,3149,3149,,546,540,0.03,0.03,,52,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,1/3/2021,3869,3869,,720,570,0.04,0.04,,55,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,1/4/2021,10327,10327,,6458,1411,0.1,0.1,,135,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,1/5/2021,16631,16631,,6304,2222,0.16,0.16,,213,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,1/6/2021,20616,20616,,3985,2699,0.2,0.2,,259,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,1/7/2021,26445,26445,,5829,3444,0.25,0.25,,330,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,1/8/2021,35272,35272,,8827,4667,0.34,0.34,,448,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,1/9/2021,40427,40427,,5155,5325,0.39,0.39,,511,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,1/10/2021,44645,44645,,4218,5825,0.43,0.43,,559,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,1/11/2021,50045,50045,,5400,5674,0.48,0.48,,544,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,1/12/2021,56475,56475,,6430,5692,0.54,0.54,,546,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,1/13/2021,64932,64932,,8457,6331,0.62,0.62,,607,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,1/14/2021,70960,70960,,6028,6359,0.68,0.68,,610,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,1/15/2021,75412,75412,,4452,5734,0.72,0.72,,550,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,1/16/2021,80391,80389,2,4979,5709,0.77,0.77,0,548,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,1/17/2021,,,,,5500,,,,528,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
